"jday","date","month","year","hour","min","sec","speed","Direction"
340.770833333333,7,12,10,18,30,0,1.373,285.839
340.777777777778,7,12,10,18,40,0,1.357,292.007
340.784722222222,7,12,10,18,50,0,1.489,262.486
340.791666666667,7,12,10,19,0,0,1.32,339.33
340.798611111111,7,12,10,19,10,0,1.011,287.019
340.805555555556,7,12,10,19,20,0,1.098,281.975
340.8125,7,12,10,19,30,0,2.561,234.654
340.819444444444,7,12,10,19,40,0,3.362,191.224
340.826388888889,7,12,10,19,50,0,1.146,127.929
340.833333333333,7,12,10,20,0,0,0.988,223.076
340.840277777778,7,12,10,20,10,0,2.321,112.102
340.847222222222,7,12,10,20,20,0,0.809,173.033
340.854166666667,7,12,10,20,30,0,1.806,256.158
340.861111111111,7,12,10,20,40,0,1.894,231.917
340.868055555556,7,12,10,20,50,0,3.458,171.482
340.875,7,12,10,21,0,0,2.399,128.939
340.881944444444,7,12,10,21,10,0,2.179,130.503
340.888888888889,7,12,10,21,20,0,4.796,146.639
340.895833333333,7,12,10,21,30,0,2.131,146.125
340.902777777778,7,12,10,21,40,0,3.346,189.577
340.909722222222,7,12,10,21,50,0,3.669,157.084
340.916666666667,7,12,10,22,0,0,2.454,192.902
340.923611111111,7,12,10,22,10,0,3.286,141.183
340.930555555556,7,12,10,22,20,0,3.419,163.367
340.9375,7,12,10,22,30,0,2.358,175.323
340.944444444444,7,12,10,22,40,0,3.326,169.012
340.951388888889,7,12,10,22,50,0,2.7,169.352
340.958333333333,7,12,10,23,0,0,2.028,124.297
340.965277777778,7,12,10,23,10,0,1.415,133.781
340.972222222222,7,12,10,23,20,0,1.172,115.781
340.979166666667,7,12,10,23,30,0,2.833,170.112
340.986111111111,7,12,10,23,40,0,2.257,132.902
340.993055555556,7,12,10,23,50,0,1.617,207.164
341,8,12,10,0,0,0,0.697,237.957
341.006944444444,8,12,10,0,10,0,0.548,175.202
341.013888888889,8,12,10,0,20,0,1.16,151.785
341.020833333333,8,12,10,0,30,0,1.114,199.532
341.027777777778,8,12,10,0,40,0,0.222,120.12
341.034722222222,8,12,10,0,50,0,1.356,157.285
341.041666666667,8,12,10,1,0,0,0.665,192.384
341.048611111111,8,12,10,1,10,0,1.624,165.674
341.055555555556,8,12,10,1,20,0,1.172,180.356
341.0625,8,12,10,1,30,0,1.712,166.316
341.069444444444,8,12,10,1,40,0,0.947,155.896
341.076388888889,8,12,10,1,50,0,0.538,135.48
341.083333333333,8,12,10,2,0,0,1.172,322.842
341.090277777778,8,12,10,2,10,0,1.698,284.645
341.097222222222,8,12,10,2,20,0,1.944,287.6
341.104166666667,8,12,10,2,30,0,1.93,255.267
341.111111111111,8,12,10,2,40,0,3.334,271.46
341.118055555556,8,12,10,2,50,0,1.491,277.231
341.125,8,12,10,3,0,0,3.134,315.332
341.131944444444,8,12,10,3,10,0,2.449,254.08
341.138888888889,8,12,10,3,20,0,2.909,293.913
341.145833333333,8,12,10,3,30,0,3.321,302.635
341.152777777778,8,12,10,3,40,0,3.131,311.925
341.159722222222,8,12,10,3,50,0,1.616,313.133
341.166666666667,8,12,10,4,0,0,3.277,313.939
341.173611111111,8,12,10,4,10,0,3.101,317.168
341.180555555556,8,12,10,4,20,0,3.718,298.936
341.1875,8,12,10,4,30,0,5.565,319.918
341.194444444444,8,12,10,4,40,0,4.45,300.74
341.201388888889,8,12,10,4,50,0,4.516,303.424
341.208333333333,8,12,10,5,0,0,4.854,307.316
341.215277777778,8,12,10,5,10,0,4.697,309.799
341.222222222222,8,12,10,5,20,0,4.792,314.301
341.229166666667,8,12,10,5,30,0,4.218,321.761
341.236111111111,8,12,10,5,40,0,4.256,317.772
341.243055555556,8,12,10,5,50,0,4.459,306.209
341.25,8,12,10,6,0,0,5.306,299.158
341.256944444444,8,12,10,6,10,0,5.599,301.754
341.263888888889,8,12,10,6,20,0,4.817,303.089
341.270833333333,8,12,10,6,30,0,5.052,305.776
341.277777777778,8,12,10,6,40,0,3.427,285.675
341.284722222222,8,12,10,6,50,0,2.084,306.572
341.291666666667,8,12,10,7,0,0,8.063,324.051
341.298611111111,8,12,10,7,10,0,4.663,347.102
341.305555555556,8,12,10,7,20,0,5.595,313.731
341.3125,8,12,10,7,30,0,3.295,272.237
341.319444444444,8,12,10,7,40,0,2.958,297.61
341.326388888889,8,12,10,7,50,0,2.845,283.654
341.333333333333,8,12,10,8,0,0,4.431,304.809
341.340277777778,8,12,10,8,10,0,4.221,272.161
341.347222222222,8,12,10,8,20,0,3.232,324.111
341.354166666667,8,12,10,8,30,0,1.875,298.281
341.361111111111,8,12,10,8,40,0,0.867,290.42
341.368055555556,8,12,10,8,50,0,2.342,280.879
341.375,8,12,10,9,0,0,0.646,354.76
341.381944444444,8,12,10,9,10,0,2.153,345.055
341.388888888889,8,12,10,9,20,0,1.713,230.181
341.395833333333,8,12,10,9,30,0,0.671,193.843
341.402777777778,8,12,10,9,40,0,2.574,211.016
341.409722222222,8,12,10,9,50,0,2.617,163.439
341.416666666667,8,12,10,10,0,0,3.718,200.553
341.423611111111,8,12,10,10,10,0,1.604,203.899
341.430555555556,8,12,10,10,20,0,2.544,168.316
341.4375,8,12,10,10,30,0,2.755,207.369
341.444444444444,8,12,10,10,40,0,1.867,147.642
341.451388888889,8,12,10,10,50,0,2.464,182.026
341.458333333333,8,12,10,11,0,0,3.733,169.972
341.465277777778,8,12,10,11,10,0,3.514,170.624
341.472222222222,8,12,10,11,20,0,3.676,141.413
341.479166666667,8,12,10,11,30,0,1.214,176.987
341.486111111111,8,12,10,11,40,0,4.285,177.027
341.493055555556,8,12,10,11,50,0,3.079,142.899
341.5,8,12,10,12,0,0,1.742,151.832
341.506944444444,8,12,10,12,10,0,2.942,131.561
341.513888888889,8,12,10,12,20,0,6.495,140.838
341.520833333333,8,12,10,12,30,0,3.812,193.469
341.527777777778,8,12,10,12,40,0,2.646,195.798
341.534722222222,8,12,10,12,50,0,3.28,105.815
341.541666666667,8,12,10,13,0,0,5.211,245.751
341.548611111111,8,12,10,13,10,0,1.12,165.806
341.555555555556,8,12,10,13,20,0,2.464,171.628
341.5625,8,12,10,13,30,0,1.152,185.715
341.569444444444,8,12,10,13,40,0,1.475,182.963
341.576388888889,8,12,10,13,50,0,1.471,130.591
341.583333333333,8,12,10,14,0,0,1.958,131.351
341.590277777778,8,12,10,14,10,0,2.532,161.479
341.597222222222,8,12,10,14,20,0,3.195,177.436
341.604166666667,8,12,10,14,30,0,0.677,119.428
341.611111111111,8,12,10,14,40,0,1.267,127.897
341.618055555556,8,12,10,14,50,0,0.987,218.848
341.625,8,12,10,15,0,0,1.226,338.796
341.631944444444,8,12,10,15,10,0,2.829,273.277
341.638888888889,8,12,10,15,20,0,1.117,282.617
341.645833333333,8,12,10,15,30,0,0.303,174.15
341.652777777778,8,12,10,15,40,0,0.397,250.197
341.659722222222,8,12,10,15,50,0,0.45,299.47
341.666666666667,8,12,10,16,0,0,1.119,230.477
341.673611111111,8,12,10,16,10,0,1.462,341.783
341.680555555556,8,12,10,16,20,0,0.925,311.982
341.6875,8,12,10,16,30,0,2.022,304.492
341.694444444444,8,12,10,16,40,0,2.572,287.352
341.701388888889,8,12,10,16,50,0,2.116,280.261
341.708333333333,8,12,10,17,0,0,1.868,276.459
341.715277777778,8,12,10,17,10,0,1.754,274.701
341.722222222222,8,12,10,17,20,0,2.5,266.465
341.729166666667,8,12,10,17,30,0,1.435,297.348
341.736111111111,8,12,10,17,40,0,1.978,262.897
341.743055555556,8,12,10,17,50,0,1.142,270.828
341.75,8,12,10,18,0,0,1.372,295.996
341.756944444444,8,12,10,18,10,0,1.426,245.828
341.763888888889,8,12,10,18,20,0,0.342,290.376
341.770833333333,8,12,10,18,30,0,1.282,247.131
341.777777777778,8,12,10,18,40,0,1.195,221.458
341.784722222222,8,12,10,18,50,0,1.238,191.574
341.791666666667,8,12,10,19,0,0,2.67,196.29
341.798611111111,8,12,10,19,10,0,3.572,177.819
341.805555555556,8,12,10,19,20,0,2.044,185.966
341.8125,8,12,10,19,30,0,2.754,156.306
341.819444444444,8,12,10,19,40,0,3.748,179.566
341.826388888889,8,12,10,19,50,0,3.504,176.496
341.833333333333,8,12,10,20,0,0,0.874,154.626
341.840277777778,8,12,10,20,10,0,3.141,158.224
341.847222222222,8,12,10,20,20,0,2.911,165.706
341.854166666667,8,12,10,20,30,0,2.103,144.957
341.861111111111,8,12,10,20,40,0,1.691,142.334
341.868055555556,8,12,10,20,50,0,3.296,148.129
341.875,8,12,10,21,0,0,2.443,146.055
341.881944444444,8,12,10,21,10,0,3.1,163.628
341.888888888889,8,12,10,21,20,0,3.126,173.143
341.895833333333,8,12,10,21,30,0,2.965,151.853
341.902777777778,8,12,10,21,40,0,2.822,143.536
341.909722222222,8,12,10,21,50,0,2.58,150.007
341.916666666667,8,12,10,22,0,0,1.779,144.282
341.923611111111,8,12,10,22,10,0,1.805,152.596
341.930555555556,8,12,10,22,20,0,1.771,143.816
341.9375,8,12,10,22,30,0,1.304,177.493
341.944444444444,8,12,10,22,40,0,2.504,140.144
341.951388888889,8,12,10,22,50,0,1.009,190.974
341.958333333333,8,12,10,23,0,0,2.016,150.778
341.965277777778,8,12,10,23,10,0,1.175,102.676
341.972222222222,8,12,10,23,20,0,2.727,157.419
341.979166666667,8,12,10,23,30,0,1.772,147.811
341.986111111111,8,12,10,23,40,0,1.848,142.151
341.993055555556,8,12,10,23,50,0,2.113,148.271
342,9,12,10,0,0,0,1.035,191.706
342.006944444444,9,12,10,0,10,0,2.264,110.058
342.013888888889,9,12,10,0,20,0,1.425,148.334
342.020833333333,9,12,10,0,30,0,2.112,128.031
342.027777777778,9,12,10,0,40,0,1.877,141.337
342.034722222222,9,12,10,0,50,0,1.579,145.586
342.041666666667,9,12,10,1,0,0,1.495,173.538
342.048611111111,9,12,10,1,10,0,0.824,98.178
342.055555555556,9,12,10,1,20,0,1.428,158.391
342.0625,9,12,10,1,30,0,0.955,135.288
342.069444444444,9,12,10,1,40,0,1.802,122.654
342.076388888889,9,12,10,1,50,0,1.534,109.148
342.083333333333,9,12,10,2,0,0,0.838,47.492
342.090277777778,9,12,10,2,10,0,1.963,140.139
342.097222222222,9,12,10,2,20,0,1.368,123.907
342.104166666667,9,12,10,2,30,0,0.77,159.837
342.111111111111,9,12,10,2,40,0,1.112,115.473
342.118055555556,9,12,10,2,50,0,0.084,70.925
342.125,9,12,10,3,0,0,0.789,188.788
342.131944444444,9,12,10,3,10,0,0.729,159.002
342.138888888889,9,12,10,3,20,0,1.099,354.007
342.145833333333,9,12,10,3,30,0,1.146,75.6
342.152777777778,9,12,10,3,40,0,0.326,135.531
342.159722222222,9,12,10,3,50,0,1.123,303.167
342.166666666667,9,12,10,4,0,0,1.234,313.186
342.173611111111,9,12,10,4,10,0,1.303,328.305
342.180555555556,9,12,10,4,20,0,1.208,303.847
342.1875,9,12,10,4,30,0,0.908,296.988
342.194444444444,9,12,10,4,40,0,0.709,245.751
342.201388888889,9,12,10,4,50,0,1.557,291.918
342.208333333333,9,12,10,5,0,0,1.374,329.578
342.215277777778,9,12,10,5,10,0,0.606,276.493
342.222222222222,9,12,10,5,20,0,0.697,301.433
342.229166666667,9,12,10,5,30,0,0.293,217.544
342.236111111111,9,12,10,5,40,0,1.371,249.495
342.243055555556,9,12,10,5,50,0,0.695,352.807
342.25,9,12,10,6,0,0,0.709,213.331
342.256944444444,9,12,10,6,10,0,1.21,196.181
342.263888888889,9,12,10,6,20,0,1.12,306.332
342.270833333333,9,12,10,6,30,0,0.696,162.428
342.277777777778,9,12,10,6,40,0,0.985,138.988
342.284722222222,9,12,10,6,50,0,0.208,210.968
342.291666666667,9,12,10,7,0,0,1.81,106.12
342.298611111111,9,12,10,7,10,0,0.966,122.587
342.305555555556,9,12,10,7,20,0,2.003,146.089
342.3125,9,12,10,7,30,0,1.514,157.833
342.319444444444,9,12,10,7,40,0,0.431,199.675
342.326388888889,9,12,10,7,50,0,1.26,189.884
342.333333333333,9,12,10,8,0,0,2.311,122.046
342.340277777778,9,12,10,8,10,0,1.572,129.331
342.347222222222,9,12,10,8,20,0,1.964,134.27
342.354166666667,9,12,10,8,30,0,1.973,132.712
342.361111111111,9,12,10,8,40,0,1.488,162.707
342.368055555556,9,12,10,8,50,0,3.213,136.221
342.375,9,12,10,9,0,0,2.927,137.095
342.381944444444,9,12,10,9,10,0,2.314,148.889
342.388888888889,9,12,10,9,20,0,1.705,136.043
342.395833333333,9,12,10,9,30,0,2.333,164.158
342.402777777778,9,12,10,9,40,0,2.495,154.294
342.409722222222,9,12,10,9,50,0,2.009,142.658
342.416666666667,9,12,10,10,0,0,2.115,135.053
342.423611111111,9,12,10,10,10,0,2.089,141.509
342.430555555556,9,12,10,10,20,0,1.434,155.153
342.4375,9,12,10,10,30,0,2.61,124.687
342.444444444444,9,12,10,10,40,0,2.2,139.274
342.451388888889,9,12,10,10,50,0,2.186,170.151
342.458333333333,9,12,10,11,0,0,2.313,160.434
342.465277777778,9,12,10,11,10,0,2.621,146.202
342.472222222222,9,12,10,11,20,0,2.4,156.621
342.479166666667,9,12,10,11,30,0,2.719,170.843
342.486111111111,9,12,10,11,40,0,2.463,166.005
342.493055555556,9,12,10,11,50,0,2.553,125.884
342.5,9,12,10,12,0,0,2.453,163.128
342.506944444444,9,12,10,12,10,0,3.051,135.736
342.513888888889,9,12,10,12,20,0,3.028,146.191
342.520833333333,9,12,10,12,30,0,2.952,160.711
342.527777777778,9,12,10,12,40,0,2.426,149.259
342.534722222222,9,12,10,12,50,0,2.633,133.793
342.541666666667,9,12,10,13,0,0,3.499,149.07
342.548611111111,9,12,10,13,10,0,2.463,146.121
342.555555555556,9,12,10,13,20,0,3.05,184.545
342.5625,9,12,10,13,30,0,1.741,167.688
342.569444444444,9,12,10,13,40,0,1.311,160.096
342.576388888889,9,12,10,13,50,0,1.741,177.15
342.583333333333,9,12,10,14,0,0,2.025,174.669
342.590277777778,9,12,10,14,10,0,1.175,124.31
342.597222222222,9,12,10,14,20,0,0.751,188.102
342.604166666667,9,12,10,14,30,0,0.979,158.948
342.611111111111,9,12,10,14,40,0,2.013,144.371
342.618055555556,9,12,10,14,50,0,1.716,180.234
342.625,9,12,10,15,0,0,0.869,269.381
342.631944444444,9,12,10,15,10,0,0.216,263.66
342.638888888889,9,12,10,15,20,0,1.251,301.083
342.645833333333,9,12,10,15,30,0,1.267,296.597
342.652777777778,9,12,10,15,40,0,1.277,305.548
342.659722222222,9,12,10,15,50,0,1.893,326.246
342.666666666667,9,12,10,16,0,0,0.808,304.451
342.673611111111,9,12,10,16,10,0,1.831,298.799
342.680555555556,9,12,10,16,20,0,2.603,322.795
342.6875,9,12,10,16,30,0,3.419,302.704
342.694444444444,9,12,10,16,40,0,1.936,296.288
342.701388888889,9,12,10,16,50,0,2.053,316.965
342.708333333333,9,12,10,17,0,0,2.24,301.647
342.715277777778,9,12,10,17,10,0,1.956,303.685
342.722222222222,9,12,10,17,20,0,3.261,304.525
342.729166666667,9,12,10,17,30,0,2.593,294.041
342.736111111111,9,12,10,17,40,0,3.584,291.098
342.743055555556,9,12,10,17,50,0,3.84,317.321
342.75,9,12,10,18,0,0,3.289,312.032
342.756944444444,9,12,10,18,10,0,3.535,305.22
342.763888888889,9,12,10,18,20,0,3.348,296.04
342.770833333333,9,12,10,18,30,0,3.483,312.711
342.777777777778,9,12,10,18,40,0,3.368,318.587
342.784722222222,9,12,10,18,50,0,3.407,299.692
342.791666666667,9,12,10,19,0,0,3.661,301.546
342.798611111111,9,12,10,19,10,0,5.602,298.447
342.805555555556,9,12,10,19,20,0,2.72,285.576
342.8125,9,12,10,19,30,0,3.23,307.416
342.819444444444,9,12,10,19,40,0,2.695,270.324
342.826388888889,9,12,10,19,50,0,1.462,300.086
342.833333333333,9,12,10,20,0,0,3.118,290.572
342.840277777778,9,12,10,20,10,0,3.023,309.059
342.847222222222,9,12,10,20,20,0,2.949,313.128
342.854166666667,9,12,10,20,30,0,3.346,300.247
342.861111111111,9,12,10,20,40,0,1.682,253.731
342.868055555556,9,12,10,20,50,0,3.926,277.437
342.875,9,12,10,21,0,0,2.493,306.039
342.881944444444,9,12,10,21,10,0,2.519,293.876
342.888888888889,9,12,10,21,20,0,2.643,318.449
342.895833333333,9,12,10,21,30,0,2.453,252.164
342.902777777778,9,12,10,21,40,0,0.95,261.378
342.909722222222,9,12,10,21,50,0,1.642,249.261
342.916666666667,9,12,10,22,0,0,0.916,294.871
342.923611111111,9,12,10,22,10,0,0.704,139.423
342.930555555556,9,12,10,22,20,0,0.759,154.436
342.9375,9,12,10,22,30,0,1.029,267.526
342.944444444444,9,12,10,22,40,0,1.242,195.417
342.951388888889,9,12,10,22,50,0,0.797,266.116
342.958333333333,9,12,10,23,0,0,0.903,223.453
342.965277777778,9,12,10,23,10,0,0.749,173.116
342.972222222222,9,12,10,23,20,0,0.992,201.027
342.979166666667,9,12,10,23,30,0,1.233,226.19
342.986111111111,9,12,10,23,40,0,0.928,215.886
342.993055555556,9,12,10,23,50,0,1.092,228.615
343,10,12,10,0,0,0,0.544,80.107
343.006944444444,10,12,10,0,10,0,0.51,154.185
343.013888888889,10,12,10,0,20,0,2.319,207.324
343.020833333333,10,12,10,0,30,0,0.555,157.166
343.027777777778,10,12,10,0,40,0,0.328,252.963
343.034722222222,10,12,10,0,50,0,1.107,215.793
343.041666666667,10,12,10,1,0,0,0.852,260.679
343.048611111111,10,12,10,1,10,0,1.799,259.741
343.055555555556,10,12,10,1,20,0,0.833,228.832
343.0625,10,12,10,1,30,0,1.226,209.553
343.069444444444,10,12,10,1,40,0,0.393,121.198
343.076388888889,10,12,10,1,50,0,0.279,104.641
343.083333333333,10,12,10,2,0,0,1.638,183.214
343.090277777778,10,12,10,2,10,0,0.594,137.692
343.097222222222,10,12,10,2,20,0,1.078,156.68
343.104166666667,10,12,10,2,30,0,0.895,247.889
343.111111111111,10,12,10,2,40,0,0.582,185.625
343.118055555556,10,12,10,2,50,0,0.431,146.826
343.125,10,12,10,3,0,0,1.293,167.497
343.131944444444,10,12,10,3,10,0,1.096,40.648
343.138888888889,10,12,10,3,20,0,0.807,182.157
343.145833333333,10,12,10,3,30,0,0.291,200.332
343.152777777778,10,12,10,3,40,0,1.401,240.07
343.159722222222,10,12,10,3,50,0,0.451,314.54
343.166666666667,10,12,10,4,0,0,0.416,129.144
343.173611111111,10,12,10,4,10,0,0.263,220.067
343.180555555556,10,12,10,4,20,0,1.108,236.958
343.1875,10,12,10,4,30,0,0.54,109.519
343.194444444444,10,12,10,4,40,0,1.357,312.219
343.201388888889,10,12,10,4,50,0,0.507,12.318
343.208333333333,10,12,10,5,0,0,1.292,277.293
343.215277777778,10,12,10,5,10,0,2.03,268.044
343.222222222222,10,12,10,5,20,0,1.901,249.595
343.229166666667,10,12,10,5,30,0,0.639,276.939
343.236111111111,10,12,10,5,40,0,0.366,215.574
343.243055555556,10,12,10,5,50,0,0.956,295.313
343.25,10,12,10,6,0,0,1.194,259.045
343.256944444444,10,12,10,6,10,0,0.467,247.263
343.263888888889,10,12,10,6,20,0,0.625,223.96
343.270833333333,10,12,10,6,30,0,1.826,273.717
343.277777777778,10,12,10,6,40,0,1.329,271.173
343.284722222222,10,12,10,6,50,0,0.316,235.554
343.291666666667,10,12,10,7,0,0,1.392,222.048
343.298611111111,10,12,10,7,10,0,0.863,231.711
343.305555555556,10,12,10,7,20,0,1.903,204.018
343.3125,10,12,10,7,30,0,0.938,192.788
343.319444444444,10,12,10,7,40,0,1.586,159.122
343.326388888889,10,12,10,7,50,0,1.51,183.274
343.333333333333,10,12,10,8,0,0,0.526,129.207
343.340277777778,10,12,10,8,10,0,1.203,225.494
343.347222222222,10,12,10,8,20,0,1.344,183.826
343.354166666667,10,12,10,8,30,0,1.946,126.669
343.361111111111,10,12,10,8,40,0,1.569,175.206
343.368055555556,10,12,10,8,50,0,1.952,160.358
343.375,10,12,10,9,0,0,2.179,160.104
343.381944444444,10,12,10,9,10,0,2.075,197.091
343.388888888889,10,12,10,9,20,0,1.861,171.072
343.395833333333,10,12,10,9,30,0,2.015,178.783
343.402777777778,10,12,10,9,40,0,1.9,173.332
343.409722222222,10,12,10,9,50,0,2.836,176.009
343.416666666667,10,12,10,10,0,0,1.828,180.081
343.423611111111,10,12,10,10,10,0,2.522,162.212
343.430555555556,10,12,10,10,20,0,2.747,159.421
343.4375,10,12,10,10,30,0,2.463,173.163
343.444444444444,10,12,10,10,40,0,2.858,181.15
343.451388888889,10,12,10,10,50,0,2.861,155.876
343.458333333333,10,12,10,11,0,0,3.464,184.495
343.465277777778,10,12,10,11,10,0,2.467,169.155
343.472222222222,10,12,10,11,20,0,4.229,157.477
343.479166666667,10,12,10,11,30,0,2.486,166.925
343.486111111111,10,12,10,11,40,0,1.482,141.448
343.493055555556,10,12,10,11,50,0,3.352,182.969
343.5,10,12,10,12,0,0,2.718,154.232
343.506944444444,10,12,10,12,10,0,3.641,163.899
343.513888888889,10,12,10,12,20,0,4.092,157.272
343.520833333333,10,12,10,12,30,0,2.104,150.991
343.527777777778,10,12,10,12,40,0,2.959,183.569
343.534722222222,10,12,10,12,50,0,1.863,154.172
343.541666666667,10,12,10,13,0,0,3.619,167.49
343.548611111111,10,12,10,13,10,0,3.331,152.267
343.555555555556,10,12,10,13,20,0,2.61,167.292
343.5625,10,12,10,13,30,0,3.77,180.512
343.569444444444,10,12,10,13,40,0,2.152,163.925
343.576388888889,10,12,10,13,50,0,3.304,185.638
343.583333333333,10,12,10,14,0,0,2.399,173.834
343.590277777778,10,12,10,14,10,0,2.854,166.682
343.597222222222,10,12,10,14,20,0,3.897,153.857
343.604166666667,10,12,10,14,30,0,2.922,150.299
343.611111111111,10,12,10,14,40,0,1.241,166.028
343.618055555556,10,12,10,14,50,0,3.708,169.069
343.625,10,12,10,15,0,0,2.105,185.221
343.631944444444,10,12,10,15,10,0,1.614,161.353
343.638888888889,10,12,10,15,20,0,1.684,178.276
343.645833333333,10,12,10,15,30,0,1.755,152.805
343.652777777778,10,12,10,15,40,0,1.662,148.711
343.659722222222,10,12,10,15,50,0,2.052,185.487
343.666666666667,10,12,10,16,0,0,1.485,149.96
343.673611111111,10,12,10,16,10,0,2.603,163.28
343.680555555556,10,12,10,16,20,0,0.924,211.446
343.6875,10,12,10,16,30,0,1.794,159.177
343.694444444444,10,12,10,16,40,0,2.141,200.448
343.701388888889,10,12,10,16,50,0,1.649,180.812
343.708333333333,10,12,10,17,0,0,1.294,179.255
343.715277777778,10,12,10,17,10,0,2.048,181.255
343.722222222222,10,12,10,17,20,0,0.946,208.74
343.729166666667,10,12,10,17,30,0,0.87,182.186
343.736111111111,10,12,10,17,40,0,0.398,124.153
343.743055555556,10,12,10,17,50,0,0.995,176.054
343.75,10,12,10,18,0,0,1.796,217.865
343.756944444444,10,12,10,18,10,0,0.73,176.889
343.763888888889,10,12,10,18,20,0,1.167,178.058
343.770833333333,10,12,10,18,30,0,0.83,207.978
343.777777777778,10,12,10,18,40,0,1.403,195.002
343.784722222222,10,12,10,18,50,0,1.692,187.343
343.791666666667,10,12,10,19,0,0,0.915,199.953
343.798611111111,10,12,10,19,10,0,1.382,228.665
343.805555555556,10,12,10,19,20,0,1.557,181.334
343.8125,10,12,10,19,30,0,1.578,214.659
343.819444444444,10,12,10,19,40,0,0.865,186.161
343.826388888889,10,12,10,19,50,0,1.12,185.454
343.833333333333,10,12,10,20,0,0,2.231,189.541
343.840277777778,10,12,10,20,10,0,1.252,211.542
343.847222222222,10,12,10,20,20,0,1.733,200.908
343.854166666667,10,12,10,20,30,0,1.038,251.97
343.861111111111,10,12,10,20,40,0,1.918,243.523
343.868055555556,10,12,10,20,50,0,1.211,217.54
343.875,10,12,10,21,0,0,1.905,239.462
343.881944444444,10,12,10,21,10,0,2.515,197.747
343.888888888889,10,12,10,21,20,0,1.422,212.682
343.895833333333,10,12,10,21,30,0,1.603,192.753
343.902777777778,10,12,10,21,40,0,2.364,179.564
343.909722222222,10,12,10,21,50,0,1.643,162.238
343.916666666667,10,12,10,22,0,0,1.966,178.335
343.923611111111,10,12,10,22,10,0,2.269,200.324
343.930555555556,10,12,10,22,20,0,1.322,204.375
343.9375,10,12,10,22,30,0,1.477,175.75
343.944444444444,10,12,10,22,40,0,0.934,187.384
343.951388888889,10,12,10,22,50,0,2.024,196.737
343.958333333333,10,12,10,23,0,0,2.453,173.333
343.965277777778,10,12,10,23,10,0,1.48,185.392
343.972222222222,10,12,10,23,20,0,1.269,169.682
343.979166666667,10,12,10,23,30,0,2.853,198.543
343.986111111111,10,12,10,23,40,0,2.247,183.047
343.993055555556,10,12,10,23,50,0,1.899,161.774
344,11,12,10,0,0,0,1.112,173.888
344.006944444444,11,12,10,0,10,0,2.669,152.651
344.013888888889,11,12,10,0,20,0,2.114,148.675
344.020833333333,11,12,10,0,30,0,2.724,165.017
344.027777777778,11,12,10,0,40,0,3.474,146.183
344.034722222222,11,12,10,0,50,0,2.164,154.416
344.041666666667,11,12,10,1,0,0,2.83,153.253
344.048611111111,11,12,10,1,10,0,2.512,146.424
344.055555555556,11,12,10,1,20,0,2.199,136.251
344.0625,11,12,10,1,30,0,3.018,137.481
344.069444444444,11,12,10,1,40,0,3.097,153.834
344.076388888889,11,12,10,1,50,0,1.294,175.792
344.083333333333,11,12,10,2,0,0,2.306,109.304
344.090277777778,11,12,10,2,10,0,1.028,149.967
344.097222222222,11,12,10,2,20,0,2.746,144.363
344.104166666667,11,12,10,2,30,0,1.079,175.756
344.111111111111,11,12,10,2,40,0,2.214,119.006
344.118055555556,11,12,10,2,50,0,2.179,122.612
344.125,11,12,10,3,0,0,1.895,136.764
344.131944444444,11,12,10,3,10,0,1.923,110.042
344.138888888889,11,12,10,3,20,0,2.319,174.159
344.145833333333,11,12,10,3,30,0,0.841,133.158
344.152777777778,11,12,10,3,40,0,2.173,138.969
344.159722222222,11,12,10,3,50,0,1.485,112.127
344.166666666667,11,12,10,4,0,0,2.136,119.096
344.173611111111,11,12,10,4,10,0,1.438,174.315
344.180555555556,11,12,10,4,20,0,2.338,214.012
344.1875,11,12,10,4,30,0,1.513,153.859
344.194444444444,11,12,10,4,40,0,2.122,160.861
344.201388888889,11,12,10,4,50,0,0.887,171.97
344.208333333333,11,12,10,5,0,0,1.128,163.032
344.215277777778,11,12,10,5,10,0,1.225,173.678
344.222222222222,11,12,10,5,20,0,1.615,181.643
344.229166666667,11,12,10,5,30,0,1.39,178.042
344.236111111111,11,12,10,5,40,0,1.512,158.719
344.243055555556,11,12,10,5,50,0,0.482,180.04
344.25,11,12,10,6,0,0,1.016,159.656
344.256944444444,11,12,10,6,10,0,1.012,197.163
344.263888888889,11,12,10,6,20,0,1.558,169.541
344.270833333333,11,12,10,6,30,0,2.381,185.55
344.277777777778,11,12,10,6,40,0,1.847,220.519
344.284722222222,11,12,10,6,50,0,1.414,158.92
344.291666666667,11,12,10,7,0,0,1.143,218.635
344.298611111111,11,12,10,7,10,0,1.603,161.202
344.305555555556,11,12,10,7,20,0,1.457,158.648
344.3125,11,12,10,7,30,0,0.38,170.439
344.319444444444,11,12,10,7,40,0,1.212,191.848
344.326388888889,11,12,10,7,50,0,1.076,161.593
344.333333333333,11,12,10,8,0,0,1.043,151.229
344.340277777778,11,12,10,8,10,0,2.018,165.339
344.347222222222,11,12,10,8,20,0,2.56,175.199
344.354166666667,11,12,10,8,30,0,2.367,181.682
344.361111111111,11,12,10,8,40,0,2.614,141.486
344.368055555556,11,12,10,8,50,0,1.759,197.724
344.375,11,12,10,9,0,0,2.42,188.499
344.381944444444,11,12,10,9,10,0,1.675,171.769
344.388888888889,11,12,10,9,20,0,1.93,197.421
344.395833333333,11,12,10,9,30,0,1.934,214.234
